dataset;strategy;length_or_k;method;accuracy;f1_score;train_size;test_size;status;grid_search_time;rf_max_depth;rf_max_features;rf_min_samples_leaf;rf_min_samples_split;rf_n_estimators
datasets/BPI_Challenge_2013_incidents.xes;last3;150;Baseline;0.6153846153846154;0.5503823661718399;92;26;Success;27.914.340.496.063.200;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;150;OHE;0.6153846153846154;0.5503823661718399;92;26;Success;2.836.514.949.798.580;10;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last3;150;Bigram;0.6153846153846154;0.5503823661718399;92;26;Success;3.322.626.829.147.330;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;150;W2V;0.6153846153846154;0.5503823661718399;92;26;Success;30.565.431.118.011.400;10;log2;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last3;150;D2V;0.5384615384615384;0.48178137651821856;92;26;Success;3.396.027.088.165.280;10;log2;1;2;200
datasets/BPI_Challenge_2013_incidents.xes;last3;150;BERT;0.6153846153846154;0.5503823661718399;92;26;Success;32.338.011.264.801.000;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last3;150;ACF;0.6153846153846154;0.5103189493433397;92;26;Success;31.041.018.962.860.100;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;150;Baseline;0.5769230769230769;0.5255717255717256;92;26;Success;28.313.748.836.517.300;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;150;OHE;0.6153846153846154;0.5503823661718399;92;26;Success;28.909.108.638.763.400;10;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last5;150;Bigram;0.6538461538461539;0.5422138836772983;92;26;Success;2.905.189.275.741.570;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last5;150;W2V;0.6153846153846154;0.5503823661718399;92;26;Success;2.919.463.872.909.540;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last5;150;D2V;0.46153846153846156;0.42411642411642414;92;26;Success;3.062.546.968.460.080;10;log2;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last5;150;BERT;0.5769230769230769;0.5473372781065089;92;26;Success;31.614.129.543.304.400;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last5;150;ACF;0.5769230769230769;0.5161943319838056;92;26;Success;3.140.079.975.128.170;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;150;Baseline;0.5769230769230769;0.49038461538461536;92;26;Success;2.991.488.218.307.490;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last10;150;OHE;0.5769230769230769;0.49038461538461536;92;26;Success;30.441.269.874.572.700;20;log2;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;150;Bigram;0.5769230769230769;0.49038461538461536;92;26;Success;29.807.791.709.899.900;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last10;150;W2V;0.6153846153846154;0.5503823661718399;92;26;Success;290.040.922.164.917;10;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last10;150;D2V;0.6538461538461539;0.516994633273703;92;26;Success;31.152.827.739.715.500;10;log2;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last10;150;BERT;0.6153846153846154;0.5579036348267118;92;26;Success;3.191.134.214.401.240;10;sqrt;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;150;ACF;0.46153846153846156;0.47619047619047616;92;26;Success;3.195.791.006.088.250;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;150;Baseline;0.6153846153846154;0.5103189493433397;92;26;Success;2.936.612.844.467.160;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last20;150;OHE;0.6153846153846154;0.5103189493433397;92;26;Success;2.969.543.933.868.400;10;log2;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;150;Bigram;0.5384615384615384;0.497920997920998;92;26;Success;29.520.070.552.825.900;10;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;150;W2V;0.6153846153846154;0.5503823661718399;92;26;Success;28.858.182.430.267.300;10;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last20;150;D2V;0.6153846153846154;0.4981684981684982;92;26;Success;30.713.531.970.977.700;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;150;BERT;0.6923076923076923;0.6572199730094467;92;26;Success;31.339.588.165.283.200;10;log2;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last20;150;ACF;0.5;0.4704142011834319;92;26;Success;32.254.419.326.782.200;10;log2;2;5;100
